country_key,country,region_key,region,year,date,holiday
de,Germany,sl,Saarland,2026,2026-04-06,Easter Monday
de,Germany,sl,Saarland,2026,2026-05-01,Labour Day
de,Germany,sl,Saarland,2026,2026-05-14,Ascension Day
de,Germany,sl,Saarland,2026,2026-05-25,Whit Monday
de,Germany,sl,Saarland,2026,2026-06-04,Corpus Christi
de,Germany,sl,Saarland,2026,2026-08-15,Assumption
de,Germany,sl,Saarland,2026,2026-10-03,National Holiday
de,Germany,sl,Saarland,2026,2026-11-01,All Saints' Day
de,Germany,sl,Saarland,2026,2026-12-25,Christmas Day
de,Germany,sl,Saarland,2026,2026-12-26,Boxing Day
de,Germany,sl,Saarland,2027,2027-01-01,New Year's Day
de,Germany,sl,Saarland,2027,2027-03-26,Good Friday
de,Germany,sl,Saarland,2027,2027-03-29,Easter Monday
de,Germany,sl,Saarland,2027,2027-05-01,Labour Day
de,Germany,sl,Saarland,2027,2027-05-06,Ascension Day
de,Germany,sl,Saarland,2027,2027-05-17,Whit Monday
de,Germany,sl,Saarland,2027,2027-05-27,Corpus Christi
de,Germany,sl,Saarland,2027,2027-08-15,Assumption
de,Germany,sl,Saarland,2027,2027-10-03,National Holiday
de,Germany,sl,Saarland,2027,2027-11-01,All Saints' Day
de,Germany,sl,Saarland,2027,2027-12-25,Christmas Day
de,Germany,sl,Saarland,2027,2027-12-26,Boxing Day
de,Germany,sn,Sachsen,2026,2026-01-01,New Year's Day
de,Germany,sn,Sachsen,2026,2026-04-03,Good Friday
de,Germany,sn,Sachsen,2026,2026-04-06,Easter Monday
de,Germany,sn,Sachsen,2026,2026-05-01,Labour Day
de,Germany,sn,Sachsen,2026,2026-05-14,Ascension Day
de,Germany,sn,Sachsen,2026,2026-05-25,Whit Monday
de,Germany,sn,Sachsen,2026,2026-10-03,National Holiday
de,Germany,sn,Sachsen,2026,2026-10-31,Reformation Day
de,Germany,sn,Sachsen,2026,2026-11-18,Day of Prayer and Repentance
de,Germany,sn,Sachsen,2026,2026-12-25,Christmas Day
de,Germany,sn,Sachsen,2026,2026-12-26,Boxing Day
de,Germany,sn,Sachsen,2027,2027-01-01,New Year's Day
de,Germany,sn,Sachsen,2027,2027-03-26,Good Friday
de,Germany,sn,Sachsen,2027,2027-03-29,Easter Monday
de,Germany,sn,Sachsen,2027,2027-05-01,Labour Day
de,Germany,sn,Sachsen,2027,2027-05-06,Ascension Day
de,Germany,sn,Sachsen,2027,2027-05-17,Whit Monday
de,Germany,sn,Sachsen,2027,2027-10-03,National Holiday
de,Germany,sn,Sachsen,2027,2027-10-31,Reformation Day
de,Germany,sn,Sachsen,2027,2027-11-17,Day of Prayer and Repentance
de,Germany,sn,Sachsen,2027,2027-12-25,Christmas Day
de,Germany,sn,Sachsen,2027,2027-12-26,Boxing Day
de,Germany,st,Sachsen-Anhalt,2026,2026-01-01,New Year's Day
de,Germany,st,Sachsen-Anhalt,2026,2026-01-06,Epiphany
de,Germany,st,Sachsen-Anhalt,2026,2026-04-03,Good Friday
de,Germany,st,Sachsen-Anhalt,2026,2026-04-06,Easter Monday
de,Germany,st,Sachsen-Anhalt,2026,2026-05-01,Labour Day
de,Germany,st,Sachsen-Anhalt,2026,2026-05-14,Ascension Day
de,Germany,st,Sachsen-Anhalt,2026,2026-05-25,Whit Monday
de,Germany,st,Sachsen-Anhalt,2026,2026-10-03,National Holiday
de,Germany,st,Sachsen-Anhalt,2026,2026-10-31,Reformation Day
de,Germany,st,Sachsen-Anhalt,2026,2026-12-25,Christmas Day
de,Germany,st,Sachsen-Anhalt,2026,2026-12-26,Boxing Day
de,Germany,st,Sachsen-Anhalt,2027,2027-01-01,New Year's Day
de,Germany,st,Sachsen-Anhalt,2027,2027-01-06,Epiphany
de,Germany,st,Sachsen-Anhalt,2027,2027-03-26,Good Friday
de,Germany,st,Sachsen-Anhalt,2027,2027-03-29,Easter Monday
de,Germany,st,Sachsen-Anhalt,2027,2027-05-01,Labour Day
de,Germany,st,Sachsen-Anhalt,2027,2027-05-06,Ascension Day
de,Germany,st,Sachsen-Anhalt,2027,2027-05-17,Whit Monday
de,Germany,st,Sachsen-Anhalt,2027,2027-10-03,National Holiday
de,Germany,st,Sachsen-Anhalt,2027,2027-10-31,Reformation Day
de,Germany,st,Sachsen-Anhalt,2027,2027-12-25,Christmas Day
de,Germany,st,Sachsen-Anhalt,2027,2027-12-26,Boxing Day
de,Germany,th,Thüringen,2026,2026-01-01,New Year's Day
de,Germany,th,Thüringen,2026,2026-04-03,Good Friday
de,Germany,th,Thüringen,2026,2026-04-06,Easter Monday
de,Germany,th,Thüringen,2026,2026-05-01,Labour Day
de,Germany,th,Thüringen,2026,2026-05-14,Ascension Day
de,Germany,th,Thüringen,2026,2026-05-25,Whit Monday
de,Germany,th,Thüringen,2026,2026-09-20,International Children's Day
de,Germany,th,Thüringen,2026,2026-10-03,National Holiday
de,Germany,th,Thüringen,2026,2026-10-31,Reformation Day
de,Germany,th,Thüringen,2026,2026-12-25,Christmas Day
de,Germany,th,Thüringen,2026,2026-12-26,Boxing Day
de,Germany,th,Thüringen,2027,2027-01-01,New Year's Day
de,Germany,th,Thüringen,2027,2027-03-26,Good Friday
de,Germany,th,Thüringen,2027,2027-03-29,Easter Monday
de,Germany,th,Thüringen,2027,2027-05-01,Labour Day
de,Germany,th,Thüringen,2027,2027-05-06,Ascension Day
de,Germany,th,Thüringen,2027,2027-05-17,Whit Monday
de,Germany,th,Thüringen,2027,2027-09-20,International Children's Day
de,Germany,th,Thüringen,2027,2027-10-03,National Holiday
de,Germany,th,Thüringen,2027,2027-10-31,Reformation Day
de,Germany,th,Thüringen,2027,2027-12-25,Christmas Day
de,Germany,th,Thüringen,2027,2027-12-26,Boxing Day
jp,Japan,national,National holidays,2026,2026-01-01,New Year's Day
jp,Japan,national,National holidays,2026,2026-01-12,Coming of Age Day
jp,Japan,national,National holidays,2026,2026-02-11,Foundation Day
jp,Japan,national,National holidays,2026,2026-02-23,Emperor's Birthday
jp,Japan,national,National holidays,2026,2026-03-20,Spring Equinox Day
jp,Japan,national,National holidays,2026,2026-04-29,Showa Day
jp,Japan,national,National holidays,2026,2026-05-03,Constitution Day
jp,Japan,national,National holidays,2026,2026-05-04,Greenery Day
jp,Japan,national,National holidays,2026,2026-05-05,Children's Day
jp,Japan,national,National holidays,2026,2026-05-06,Constitution Day (substitute day)
jp,Japan,national,National holidays,2026,2026-07-20,Marine Day
jp,Japan,national,National holidays,2026,2026-08-11,Mountain Day
jp,Japan,national,National holidays,2026,2026-09-21,Respect-for-the-Aged Day
jp,Japan,national,National holidays,2026,2026-09-22,Citizens' Holiday
jp,Japan,national,National holidays,2026,2026-09-23,Autumnal Equinox Day
jp,Japan,national,National holidays,2026,2026-10-12,Sports Day
jp,Japan,national,National holidays,2026,2026-11-03,Culture Day
jp,Japan,national,National holidays,2026,2026-11-23,Labor Thanksgiving Day
jp,Japan,national,National holidays,2027,2027-01-01,New Year's Day
jp,Japan,national,National holidays,2027,2027-01-11,Coming of Age Day
jp,Japan,national,National holidays,2027,2027-02-11,Foundation Day
jp,Japan,national,National holidays,2027,2027-02-23,Emperor's Birthday
jp,Japan,national,National holidays,2027,2027-03-21,Spring Equinox Day
jp,Japan,national,National holidays,2027,2027-03-22,Spring Equinox Day (substitute day)
jp,Japan,national,National holidays,2027,2027-04-29,Showa Day
jp,Japan,national,National holidays,2027,2027-05-03,Constitution Day
jp,Japan,national,National holidays,2027,2027-05-04,Greenery Day
jp,Japan,national,National holidays,2027,2027-05-05,Children's Day
jp,Japan,national,National holidays,2027,2027-07-19,Marine Day
jp,Japan,national,National holidays,2027,2027-08-11,Mountain Day
jp,Japan,national,National holidays,2027,2027-09-20,Respect-for-the-Aged Day
jp,Japan,national,National holidays,2027,2027-09-23,Autumnal Equinox Day
jp,Japan,national,National holidays,2027,2027-10-11,Sports Day
jp,Japan,national,National holidays,2027,2027-11-03,Culture Day
jp,Japan,national,National holidays,2027,2027-11-23,Labor Thanksgiving Day
fr,France,national,Metropolitan France,2026,2026-01-01,New Year's Day
fr,France,national,Metropolitan France,2026,2026-04-06,Easter Monday
fr,France,national,Metropolitan France,2026,2026-05-01,Labour Day
fr,France,national,Metropolitan France,2026,2026-05-08,Victory Day
fr,France,national,Metropolitan France,2026,2026-05-14,Ascension Day
fr,France,national,Metropolitan France,2026,2026-05-25,Whit Monday
fr,France,national,Metropolitan France,2026,2026-07-14,Bastille Day
fr,France,national,Metropolitan France,2026,2026-08-15,Assumption
fr,France,national,Metropolitan France,2026,2026-11-01,All Saints' Day
fr,France,national,Metropolitan France,2026,2026-11-11,Armistice Day
fr,France,national,Metropolitan France,2026,2026-12-25,Christmas Day
fr,France,national,Metropolitan France,2027,2027-01-01,New Year's Day
fr,France,national,Metropolitan France,2027,2027-03-29,Easter Monday
fr,France,national,Metropolitan France,2027,2027-05-01,Labour Day
fr,France,national,Metropolitan France,2027,2027-05-06,Ascension Day
fr,France,national,Metropolitan France,2027,2027-05-08,Victory Day
fr,France,national,Metropolitan France,2027,2027-05-17,Whit Monday
fr,France,national,Metropolitan France,2027,2027-07-14,Bastille Day
fr,France,national,Metropolitan France,2027,2027-08-15,Assumption
fr,France,national,Metropolitan France,2027,2027-11-01,All Saints' Day
fr,France,national,Metropolitan France,2027,2027-11-11,Armistice Day
fr,France,national,Metropolitan France,2027,2027-12-25,Christmas Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-01-01,New Year's Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-04-03,Good Friday
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-04-06,Easter Monday
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-05-01,Labour Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-05-08,Victory Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-05-14,Ascension Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-05-25,Whit Monday
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-07-14,Bastille Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-08-15,Assumption
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-11-01,All Saints' Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-11-11,Armistice Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-12-25,Christmas Day
fr,France,alsace-moselle,Alsace-Moselle,2026,2026-12-26,Boxing Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-01-01,New Year's Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-03-26,Good Friday
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-03-29,Easter Monday
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-05-01,Labour Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-05-06,Ascension Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-05-08,Victory Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-05-17,Whit Monday
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-07-14,Bastille Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-08-15,Assumption
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-11-01,All Saints' Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-11-11,Armistice Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-12-25,Christmas Day
fr,France,alsace-moselle,Alsace-Moselle,2027,2027-12-26,Boxing Day
ie,Ireland,national,National holidays,2026,2026-01-01,New Year's Day
ie,Ireland,national,National holidays,2026,2026-02-02,St. Brigid’s Day
ie,Ireland,national,National holidays,2026,2026-03-17,St. Patrick’s Day
ie,Ireland,national,National holidays,2026,2026-04-05,Easter Sunday
ie,Ireland,national,National holidays,2026,2026-04-06,Easter Monday
ie,Ireland,national,National holidays,2026,2026-05-04,May Day
ie,Ireland,national,National holidays,2026,2026-06-01,First Monday in June
ie,Ireland,national,National holidays,2026,2026-08-03,First Monday in August
ie,Ireland,national,National holidays,2026,2026-10-26,October Bank Holiday
ie,Ireland,national,National holidays,2026,2026-12-25,Christmas Day
ie,Ireland,national,National holidays,2026,2026-12-26,St. Stephen's Day
ie,Ireland,national,National holidays,2027,2027-01-01,New Year's Day
ie,Ireland,national,National holidays,2027,2027-02-01,St. Brigid’s Day
ie,Ireland,national,National holidays,2027,2027-03-17,St. Patrick’s Day
ie,Ireland,national,National holidays,2027,2027-03-28,Easter Sunday
ie,Ireland,national,National holidays,2027,2027-03-29,Easter Monday
ie,Ireland,national,National holidays,2027,2027-05-03,May Day
ie,Ireland,national,National holidays,2027,2027-06-07,First Monday in June
ie,Ireland,national,National holidays,2027,2027-08-02,First Monday in August
ie,Ireland,national,National holidays,2027,2027-10-25,October Bank Holiday
ie,Ireland,national,National holidays,2027,2027-12-25,Christmas Day
ie,Ireland,national,National holidays,2027,2027-12-26,St. Stephen's Day
nz,New Zealand,auk,Auckland Province,2026,2026-01-01,New Year's Day
nz,New Zealand,auk,Auckland Province,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,auk,Auckland Province,2026,2026-01-26,Provincial anniversary day
nz,New Zealand,auk,Auckland Province,2026,2026-02-06,Waitangi Day
nz,New Zealand,auk,Auckland Province,2026,2026-04-03,Good Friday
nz,New Zealand,auk,Auckland Province,2026,2026-04-06,Easter Monday
nz,New Zealand,auk,Auckland Province,2026,2026-04-25,ANZAC Day
nz,New Zealand,auk,Auckland Province,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,auk,Auckland Province,2026,2026-06-01,King's Birthday
nz,New Zealand,auk,Auckland Province,2026,2026-07-10,Matariki
nz,New Zealand,auk,Auckland Province,2026,2026-10-26,Labour Day
nz,New Zealand,auk,Auckland Province,2026,2026-12-25,Christmas Day
nz,New Zealand,auk,Auckland Province,2026,2026-12-26,Boxing Day
nz,New Zealand,auk,Auckland Province,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,auk,Auckland Province,2027,2027-01-01,New Year's Day
nz,New Zealand,auk,Auckland Province,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,auk,Auckland Province,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,auk,Auckland Province,2027,2027-02-01,Provincial anniversary day
nz,New Zealand,auk,Auckland Province,2027,2027-02-06,Waitangi Day
nz,New Zealand,auk,Auckland Province,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,auk,Auckland Province,2027,2027-03-26,Good Friday
nz,New Zealand,auk,Auckland Province,2027,2027-03-29,Easter Monday
nz,New Zealand,auk,Auckland Province,2027,2027-04-25,ANZAC Day
nz,New Zealand,auk,Auckland Province,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,auk,Auckland Province,2027,2027-06-07,King's Birthday
nz,New Zealand,auk,Auckland Province,2027,2027-06-25,Matariki
nz,New Zealand,auk,Auckland Province,2027,2027-10-25,Labour Day
nz,New Zealand,auk,Auckland Province,2027,2027-12-25,Christmas Day
nz,New Zealand,auk,Auckland Province,2027,2027-12-26,Boxing Day
nz,New Zealand,auk,Auckland Province,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,auk,Auckland Province,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2026,2026-01-01,New Year's Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-01-26,Provincial anniversary day
nz,New Zealand,bop,Bay of Plenty,2026,2026-02-06,Waitangi Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-04-03,Good Friday
nz,New Zealand,bop,Bay of Plenty,2026,2026-04-06,Easter Monday
nz,New Zealand,bop,Bay of Plenty,2026,2026-04-25,ANZAC Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2026,2026-06-01,King's Birthday
nz,New Zealand,bop,Bay of Plenty,2026,2026-07-10,Matariki
nz,New Zealand,bop,Bay of Plenty,2026,2026-10-26,Labour Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-12-25,Christmas Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-12-26,Boxing Day
nz,New Zealand,bop,Bay of Plenty,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2027,2027-01-01,New Year's Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2027,2027-02-01,Provincial anniversary day
nz,New Zealand,bop,Bay of Plenty,2027,2027-02-06,Waitangi Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2027,2027-03-26,Good Friday
nz,New Zealand,bop,Bay of Plenty,2027,2027-03-29,Easter Monday
nz,New Zealand,bop,Bay of Plenty,2027,2027-04-25,ANZAC Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2027,2027-06-07,King's Birthday
nz,New Zealand,bop,Bay of Plenty,2027,2027-06-25,Matariki
nz,New Zealand,bop,Bay of Plenty,2027,2027-10-25,Labour Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-12-25,Christmas Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-12-26,Boxing Day
nz,New Zealand,bop,Bay of Plenty,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,bop,Bay of Plenty,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,can,Canterbury,2026,2026-01-01,New Year's Day
nz,New Zealand,can,Canterbury,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,can,Canterbury,2026,2026-02-06,Waitangi Day
nz,New Zealand,can,Canterbury,2026,2026-04-03,Good Friday
nz,New Zealand,can,Canterbury,2026,2026-04-06,Easter Monday
nz,New Zealand,can,Canterbury,2026,2026-04-25,ANZAC Day
nz,New Zealand,can,Canterbury,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,can,Canterbury,2026,2026-06-01,King's Birthday
nz,New Zealand,can,Canterbury,2026,2026-07-10,Matariki
nz,New Zealand,can,Canterbury,2026,2026-10-26,Labour Day
nz,New Zealand,can,Canterbury,2026,2026-11-13,Christchurch Show Day
nz,New Zealand,can,Canterbury,2026,2026-12-25,Christmas Day
nz,New Zealand,can,Canterbury,2026,2026-12-26,Boxing Day
nz,New Zealand,can,Canterbury,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,can,Canterbury,2027,2027-01-01,New Year's Day
nz,New Zealand,can,Canterbury,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,can,Canterbury,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,can,Canterbury,2027,2027-02-06,Waitangi Day
nz,New Zealand,can,Canterbury,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,can,Canterbury,2027,2027-03-26,Good Friday
nz,New Zealand,can,Canterbury,2027,2027-03-29,Easter Monday
nz,New Zealand,can,Canterbury,2027,2027-04-25,ANZAC Day
nz,New Zealand,can,Canterbury,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,can,Canterbury,2027,2027-06-07,King's Birthday
nz,New Zealand,can,Canterbury,2027,2027-06-25,Matariki
nz,New Zealand,can,Canterbury,2027,2027-10-25,Labour Day
nz,New Zealand,can,Canterbury,2027,2027-11-12,Christchurch Show Day
nz,New Zealand,can,Canterbury,2027,2027-12-25,Christmas Day
nz,New Zealand,can,Canterbury,2027,2027-12-26,Boxing Day
nz,New Zealand,can,Canterbury,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,can,Canterbury,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2026,2026-01-01,New Year's Day
nz,New Zealand,cit,Chatham Islands,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,cit,Chatham Islands,2026,2026-02-06,Waitangi Day
nz,New Zealand,cit,Chatham Islands,2026,2026-04-03,Good Friday
nz,New Zealand,cit,Chatham Islands,2026,2026-04-06,Easter Monday
nz,New Zealand,cit,Chatham Islands,2026,2026-04-25,ANZAC Day
nz,New Zealand,cit,Chatham Islands,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2026,2026-06-01,King's Birthday
nz,New Zealand,cit,Chatham Islands,2026,2026-07-10,Matariki
nz,New Zealand,cit,Chatham Islands,2026,2026-10-26,Labour Day
nz,New Zealand,cit,Chatham Islands,2026,2026-11-30,Provincial anniversary day
nz,New Zealand,cit,Chatham Islands,2026,2026-12-25,Christmas Day
nz,New Zealand,cit,Chatham Islands,2026,2026-12-26,Boxing Day
nz,New Zealand,cit,Chatham Islands,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2027,2027-01-01,New Year's Day
nz,New Zealand,cit,Chatham Islands,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,cit,Chatham Islands,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2027,2027-02-06,Waitangi Day
nz,New Zealand,cit,Chatham Islands,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2027,2027-03-26,Good Friday
nz,New Zealand,cit,Chatham Islands,2027,2027-03-29,Easter Monday
nz,New Zealand,cit,Chatham Islands,2027,2027-04-25,ANZAC Day
nz,New Zealand,cit,Chatham Islands,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2027,2027-06-07,King's Birthday
nz,New Zealand,cit,Chatham Islands,2027,2027-06-25,Matariki
nz,New Zealand,cit,Chatham Islands,2027,2027-10-25,Labour Day
nz,New Zealand,cit,Chatham Islands,2027,2027-11-29,Provincial anniversary day
nz,New Zealand,cit,Chatham Islands,2027,2027-12-25,Christmas Day
nz,New Zealand,cit,Chatham Islands,2027,2027-12-26,Boxing Day
nz,New Zealand,cit,Chatham Islands,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,cit,Chatham Islands,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,gis,Gisborne,2026,2026-01-01,New Year's Day
nz,New Zealand,gis,Gisborne,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,gis,Gisborne,2026,2026-01-26,Provincial anniversary day
nz,New Zealand,gis,Gisborne,2026,2026-02-06,Waitangi Day
nz,New Zealand,gis,Gisborne,2026,2026-04-03,Good Friday
nz,New Zealand,gis,Gisborne,2026,2026-04-06,Easter Monday
nz,New Zealand,gis,Gisborne,2026,2026-04-25,ANZAC Day
nz,New Zealand,gis,Gisborne,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,gis,Gisborne,2026,2026-06-01,King's Birthday
nz,New Zealand,gis,Gisborne,2026,2026-07-10,Matariki
nz,New Zealand,gis,Gisborne,2026,2026-10-26,Labour Day
nz,New Zealand,gis,Gisborne,2026,2026-12-25,Christmas Day
nz,New Zealand,gis,Gisborne,2026,2026-12-26,Boxing Day
nz,New Zealand,gis,Gisborne,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,gis,Gisborne,2027,2027-01-01,New Year's Day
nz,New Zealand,gis,Gisborne,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,gis,Gisborne,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,gis,Gisborne,2027,2027-02-01,Provincial anniversary day
nz,New Zealand,gis,Gisborne,2027,2027-02-06,Waitangi Day
nz,New Zealand,gis,Gisborne,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,gis,Gisborne,2027,2027-03-26,Good Friday
nz,New Zealand,gis,Gisborne,2027,2027-03-29,Easter Monday
nz,New Zealand,gis,Gisborne,2027,2027-04-25,ANZAC Day
nz,New Zealand,gis,Gisborne,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,gis,Gisborne,2027,2027-06-07,King's Birthday
nz,New Zealand,gis,Gisborne,2027,2027-06-25,Matariki
nz,New Zealand,gis,Gisborne,2027,2027-10-25,Labour Day
nz,New Zealand,gis,Gisborne,2027,2027-12-25,Christmas Day
nz,New Zealand,gis,Gisborne,2027,2027-12-26,Boxing Day
nz,New Zealand,gis,Gisborne,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,gis,Gisborne,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2026,2026-01-01,New Year's Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-02-06,Waitangi Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-04-03,Good Friday
nz,New Zealand,hkb,Hawke's Bay,2026,2026-04-06,Easter Monday
nz,New Zealand,hkb,Hawke's Bay,2026,2026-04-25,ANZAC Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2026,2026-06-01,King's Birthday
nz,New Zealand,hkb,Hawke's Bay,2026,2026-07-10,Matariki
nz,New Zealand,hkb,Hawke's Bay,2026,2026-10-23,Provincial anniversary day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-10-26,Labour Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-12-25,Christmas Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-12-26,Boxing Day
nz,New Zealand,hkb,Hawke's Bay,2026,2026-12-28,Boxing Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2027,2027-01-01,New Year's Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-01-02,Day after New Year's Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-01-04,Day after New Year's Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2027,2027-02-06,Waitangi Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-02-08,Waitangi Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2027,2027-03-26,Good Friday
nz,New Zealand,hkb,Hawke's Bay,2027,2027-03-29,Easter Monday
nz,New Zealand,hkb,Hawke's Bay,2027,2027-04-25,ANZAC Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-04-26,ANZAC Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2027,2027-06-07,King's Birthday
nz,New Zealand,hkb,Hawke's Bay,2027,2027-06-25,Matariki
nz,New Zealand,hkb,Hawke's Bay,2027,2027-10-22,Provincial anniversary day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-10-25,Labour Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-12-25,Christmas Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-12-26,Boxing Day
nz,New Zealand,hkb,Hawke's Bay,2027,2027-12-27,Christmas Day (substitute day)
nz,New Zealand,hkb,Hawke's Bay,2027,2027-12-28,Boxing Day (substitute day)
nz,New Zealand,mbh,Marlborough,2026,2026-01-01,New Year's Day
nz,New Zealand,mbh,Marlborough,2026,2026-01-02,Day after New Year's Day
nz,New Zealand,mbh,Marlborough,2026,2026-02-06,Waitangi Day
nz,New Zealand,mbh,Marlborough,2026,2026-04-03,Good Friday
nz,New Zealand,mbh,Marlborough,2026,2026-04-06,Easter Monday
nz,New Zealand,mbh,Marlborough,2026,2026-04-25,ANZAC Day
nz,New Zealand,mbh,Marlborough,2026,2026-04-27,ANZAC Day (substitute day)
nz,New Zealand,mbh,Marlborough,2026,2026-06-01,King's Birthday
nz,New Zealand,mbh,Marlborough,2026,2026-07-10,Matariki
nz,New Zealand,mbh,Marlborough,2026,2026-10-26,Labour Day
